ensembl_transcript_id_version,gene_name
ENST00000233710,ACADL
ENST00000341685,MYL1
ENST00000352451,MYL1
ENST00000443314,LANCL1
ENST00000441020,LANCL1
ENST00000450366,LANCL1
ENST00000233714,LANCL1
ENST00000431941,LANCL1
ENST00000673510,CPS1
ENST00000673630,CPS1
ENST00000430249,CPS1
ENST00000673711,CPS1
ENST000002330720,CPS1
ENST00000619804,CPS1
ENST00000451903,CPS1
ENST00000402597,ERBB4
ENST00000342788,ERBB4
ENST00000436443,ERBB4
ENST00000457361,IKZF2
ENST00000451136,IKZF2
ENST00000434687,IKZF2
ENST00000342002,IKZF2
ENST00000374319,IKZF2
ENST00000442445,IKZF2
ENST000002728981,SPAG16
ENST00000432529,SPAG16
ENST00000413312,SPAG16
ENST000003316830,SPAG16
ENST00000447990,SPAG16
ENST000003125040,VWC2L
ENST00000427124,VWC2L
ENST00000260947,BARD1
ENST00000619009,BARD1
ENST00000617164,BARD1
ENST00000613374,BARD1
ENST00000613706,BARD1
ENST00000421162,BARD1
ENST00000620057,BARD1
ENST000002728952,ABCA12
ENST00000389661,ABCA12
ENST00000412081,ABCA12
ENST000002369594,ATIC
ENST00000435675,ATIC
ENST00000421182,FN1
ENST000003239260,FN1
ENST00000336916,FN1
ENST00000357867,FN1
ENST00000359671,FN1
ENST00000446046,FN1
ENST00000443816,FN1
ENST00000432072,FN1
ENST000003547851,FN1
ENST00000356005,FN1
ENST00000426059,FN1
ENST000002632681,MREG
ENST00000620139,MREG
ENST00000265322,PECR
ENST00000454545,TMEM169
ENST00000295658,TMEM169
ENST00000406027,TMEM169
ENST00000437356,TMEM169
ENST00000392133,XRCC5
ENST00000392132,XRCC5
ENST00000273067,MARCHF4
ENST00000357276,SMARCAL1
ENST00000358207,SMARCAL1
ENST00000491306,RPL37A
ENST00000600880,RPL37A
ENST00000446558,RPL37A
ENST00000456586,RPL37A
ENST00000427280,RPL37A
ENST00000598925,RPL37A
ENST00000441179,RPL37A
ENST00000233809,IGFBP2
ENST00000456764,IGFBP2
ENST00000233813,IGFBP5
ENST00000236979,TNP1
ENST00000646520,TNS1
ENST00000171887,TNS1
ENST00000446688,TNS1
ENST00000611415,TNS1
ENST00000615025,TNS1
ENST00000419504,TNS1
ENST00000430930,TNS1
ENST000003108580,TNS1
ENST00000374155,RUFY4
ENST00000344321,RUFY4
ENST00000318507,CXCR2
ENST00000295683,CXCR1
ENST000003157170,ARPC2
ENST000002956854,ARPC2
ENST00000479077,GPBAR1
ENST00000522678,GPBAR1
ENST00000519574,GPBAR1
ENST00000521462,GPBAR1
ENST00000248450,AAMP
ENST00000444053,AAMP
ENST00000420660,AAMP
ENST00000248451,PNKD
ENST00000273077,PNKD
ENST00000258362,PNKD
ENST00000436005,PNKD
ENST00000258412,TMBIM1
ENST00000396809,TMBIM1
ENST00000444881,TMBIM1
ENST00000445635,TMBIM1
ENST00000289388,CATIP
ENST000002332021,SLC11A1
ENST00000443891,CTDSP1
ENST00000273062,CTDSP1
ENST00000392114,VIL1
ENST000002484440,VIL1
ENST00000440053,VIL1
ENST00000258399,USP37
ENST00000454775,USP37
ENST00000415516,USP37
ENST00000418019,USP37
ENST00000338465,USP37
ENST00000627282,CNOT9
ENST00000542068,CNOT9
ENST000002730641,CNOT9
ENST00000295701,CNOT9
ENST00000450993,PLCD4
ENST00000417849,PLCD4
ENST00000432688,PLCD4
ENST00000411696,ZNF142
ENST00000449707,ZNF142
ENST00000359273,BCS1L
ENST00000392111,BCS1L
ENST00000392109,BCS1L
ENST00000392110,BCS1L
ENST00000412366,BCS1L
ENST00000439945,BCS1L
ENST00000431802,BCS1L
ENST00000295704,RNF25
ENST00000392105,STK36
ENST00000295709,STK36
ENST00000440309,STK36
ENST00000392102,TTLL4
ENST00000457313,TTLL4
ENST00000442769,TTLL4
ENST00000258398,TTLL4
ENST00000258415,CYP27A1
ENST00000439262,PRKAG3
ENST00000529249,PRKAG3
ENST00000233948,WNT6
ENST00000258411,WNT10A
ENST00000302625,CDK5R2
ENST00000295727,FEV
ENST00000392096,CRYBA2
ENST00000295728,CRYBA2
ENST000003415520,CFAP65
ENST00000453220,CFAP65
ENST00000441968,CFAP65
ENST00000409865,CFAP65
ENST00000410037,CFAP65
ENST00000295729,CFAP65
ENST00000295731,IHH
ENST000003568530,NHEJ1
ENST00000409720,NHEJ1
ENST00000318673,RP11-33O4.2
ENST00000409878,SLC23A3
ENST000002957381,SLC23A3
ENST00000455516,SLC23A3
ENST000003605070,CNPPD1
ENST00000409789,CNPPD1
ENST00000430297,RETREG2
ENST000002895280,ZFAND2B
ENST00000409206,ZFAND2B
ENST00000444522,ZFAND2B
ENST00000621130,ZFAND2B
ENST00000409594,ZFAND2B
ENST00000409412,ZFAND2B
ENST00000409097,ZFAND2B
ENST00000409336,ZFAND2B
ENST00000409217,ZFAND2B
ENST00000409319,ZFAND2B
ENST00000265316,ABCB6
ENST00000295750,ABCB6
ENST00000446716,RP11-803J6.1
ENST00000361242,ATG9A
ENST00000396761,ATG9A
ENST00000409618,ATG9A
ENST00000409422,ATG9A
ENST00000409849,ANKZF1
ENST000003233480,ANKZF1
ENST00000410034,ANKZF1
ENST000002957592,GLB1L
ENST00000409640,GLB1L
ENST00000392089,GLB1L
ENST00000409638,STK16
ENST00000396738,STK16
ENST00000409516,STK16
ENST00000409260,STK16
ENST00000409743,STK16
ENST00000248437,TUBA4A
ENST00000392088,TUBA4A
ENST00000490341,TUBA4B
ENST00000392086,DNAJB2
ENST000003365760,DNAJB2
ENST00000295718,PTPRN
ENST00000409251,PTPRN
ENST00000423636,PTPRN
ENST00000333527,RESP18
ENST00000392083,RESP18
ENST00000273075,DNPEP
ENST00000520694,DNPEP
ENST00000373972,DNPEP
ENST00000523282,DNPEP
ENST00000373960,DES
ENST000003123582,SPEG
ENST00000396698,SPEG
ENST00000396688,SPEG
ENST00000396686,SPEG
ENST00000396689,SPEG
ENST00000412982,RP11-316O14.3
ENST00000651166,SPEGNB
ENST00000617028,SPEGNB
ENST00000373917,GMPPA
ENST000003135970,GMPPA
ENST00000358215,GMPPA
ENST00000373908,GMPPA
ENST00000622191,GMPPA
ENST00000683752,GMPPA
ENST00000341142,GMPPA
ENST00000682488,GMPPA
ENST00000347842,ASIC4
ENST00000358078,ASIC4
ENST00000535926,CHPF
ENST000002437761,CHPF
ENST00000373891,CHPF
ENST00000344458,TMEM198
ENST00000373883,TMEM198
ENST00000404537,OBSL1
ENST00000373876,OBSL1
ENST00000603926,OBSL1
ENST00000373873,OBSL1
ENST00000289656,OBSL1
ENST00000243786,INHA
ENST00000456909,STK11IP
ENST00000373760,SLC4A3
ENST000002730630,SLC4A3
ENST00000358055,SLC4A3
ENST00000317151,SLC4A3
ENST00000281821,EPHA4
ENST00000409854,EPHA4
ENST00000409938,EPHA4
ENST00000392070,PAX3
ENST00000392069,PAX3
ENST000003368401,PAX3
ENST00000344493,PAX3
ENST00000409551,PAX3
ENST00000350526,PAX3
ENST00000409828,PAX3
ENST00000258387,PAX3
ENST00000678139,RP11-384O8.2
ENST00000321276,SGPP2
ENST00000281828,FARSB
ENST00000446656,MOGAT1
ENST00000392066,ACSL3
ENST00000680251,ACSL3
ENST00000679541,ACSL3
ENST00000679545,ACSL3
ENST00000680395,ACSL3
ENST00000680147,ACSL3
ENST00000681009,ACSL3
ENST00000679514,ACSL3
ENST00000357430,ACSL3
ENST00000681697,ACSL3
ENST00000680921,ACSL3
ENST00000681383,ACSL3
ENST00000679558,ACSL3
ENST00000680684,ACSL3
ENST00000281830,KCNE4
ENST00000305409,SCG2
ENST00000443700,AP1S3
ENST00000396654,AP1S3
ENST00000396653,AP1S3
ENST00000446015,AP1S3
ENST00000409375,AP1S3
ENST00000650969,RP11-660K21.1
ENST00000233055,WDFY1
ENST00000258383,MRPL44
ENST00000409304,SERPINE2
ENST00000258405,SERPINE2
ENST00000409840,SERPINE2
ENST00000447280,SERPINE2
ENST00000389874,FAM124B
ENST00000409685,FAM124B
ENST00000243806,FAM124B
ENST00000264414,CUL3
ENST00000344951,CUL3
ENST00000409096,CUL3
ENST00000617432,CUL3
ENST00000409777,CUL3
ENST00000638102,CCDC195
ENST00000409592,DOCK10
ENST000002583902,DOCK10
ENST00000645028,DOCK10
ENST00000636099,NYAP2
ENST00000272907,NYAP2
ENST00000305123,IRS1
ENST00000341329,RHBDD1
ENST00000392062,RHBDD1
ENST00000409053,RHBDD1
ENST00000396625,COL4A4
ENST00000683508,COL4A4
ENST00000684524,COL4A4
ENST00000396578,COL4A3
ENST00000353339,MFF
ENST000003545030,MFF
ENST000003045934,MFF
ENST00000409565,MFF
ENST00000409616,MFF
ENST000003371101,MFF
ENST00000524634,MFF
ENST000003499011,MFF
ENST00000392059,MFF
ENST00000304568,TM4SF20
ENST00000641359,SCYGR1
ENST00000409979,AGFG1
ENST000003100783,AGFG1
ENST00000409315,AGFG1
ENST00000373671,AGFG1
ENST00000409171,AGFG1
ENST00000641394,SCYGR2
ENST00000642029,SCYGR3
ENST00000641801,SCYGR4
ENST00000641976,SCYGR5
ENST00000644224,SLC19A3
ENST00000409287,SLC19A3
ENST00000258403,SLC19A3
ENST00000646591,SLC19A3
ENST00000641918,SCYGR6
ENST00000641700,SCYGR7
ENST00000641981,SCYGR8
ENST00000358813,CCL20
ENST00000409189,CCL20
ENST00000309931,DAW1
ENST00000392056,SPHKAP
ENST00000344657,SPHKAP
ENST00000392055,PID1
ENST00000392054,PID1
ENST00000409462,PID1
ENST00000354069,PID1
ENST00000341772,DNER
ENST00000675453,TRIP12
ENST00000675903,TRIP12
ENST00000283943,TRIP12
ENST00000675423,TRIP12
ENST00000389045,TRIP12
ENST00000389044,TRIP12
ENST00000409677,TRIP12
ENST00000373652,FBXO36
ENST00000283946,FBXO36
ENST00000409992,FBXO36
ENST00000295190,SLC16A14
ENST000002583811,SP110
ENST00000358662,SP110
ENST00000392048,SP110
ENST000002583820,SP110
ENST00000540870,SP110
ENST00000420434,SP140
ENST00000392045,SP140
ENST00000417495,SP140
ENST000003438050,SP140
ENST00000373645,SP140
ENST00000444636,SP140L
ENST00000415673,SP140L
ENST000002438100,SP140L
ENST00000396563,SP140L
ENST00000458341,SP140L
ENST00000264052,SP100
ENST00000427101,SP100
ENST00000340126,SP100
ENST00000409824,SP100
ENST00000409341,SP100
ENST00000409112,SP100
ENST00000409897,SP100
ENST000002584180,CAB39
ENST00000410084,CAB39
ENST00000409788,CAB39
ENST00000614925,CAB39
ENST000003264271,ITM2C
ENST000003350050,ITM2C
ENST000003264070,ITM2C
ENST00000409704,ITM2C
ENST00000620962,ITM2C
ENST00000622008,GPR55
ENST00000392040,GPR55
ENST00000650999,GPR55
ENST00000392039,GPR55
ENST00000645363,SPATA3
ENST00000424440,SPATA3
ENST00000452881,SPATA3
ENST00000433428,SPATA3
ENST00000455816,SPATA3
ENST00000373640,C2orf72
ENST00000677230,PSMD1
ENST00000677259,PSMD1
ENST00000677180,PSMD1
ENST00000409643,PSMD1
ENST00000619128,PSMD1
ENST00000678679,PSMD1
ENST00000676740,PSMD1
ENST000003086961,PSMD1
ENST00000373635,PSMD1
ENST00000677158,PSMD1
ENST00000258400,HTR2B
ENST00000349938,ARMC9
ENST00000682334,ARMC9
ENST00000682002,ARMC9
ENST00000683275,ARMC9
ENST00000611582,ARMC9
ENST00000436339,ARMC9
ENST00000683271,ARMC9
ENST00000440107,ARMC9
ENST00000684432,ARMC9
ENST00000682100,ARMC9
ENST00000682367,ARMC9
ENST00000683112,ARMC9
ENST00000682030,ARMC9
ENST00000684718,ARMC9
ENST00000683553,ARMC9
ENST00000683966,ARMC9
ENST00000683575,ARMC9
ENST00000287590,B3GNT7
ENST00000322723,NCL
ENST00000678828,NCL
ENST00000678246,NCL
ENST00000453992,NCL
ENST00000417652,NCL
ENST00000679348,NCL
ENST00000678364,NCL
ENST00000676690,NCL
ENST00000436894,NCL
ENST00000454824,NCL
ENST00000356936,NCL
ENST00000305141,NMUR1
ENST00000313965,TEX44
ENST00000409321,PTMA
ENST000003413691,PTMA
ENST00000409115,PTMA
ENST00000409683,PTMA
ENST00000410064,PTMA
ENST00000287600,PDE6D
ENST00000409772,PDE6D
ENST00000410024,COPS7B
ENST00000611614,COPS7B
ENST00000409295,COPS7B
ENST00000409091,COPS7B
ENST00000620578,COPS7B
ENST00000410017,COPS7B
ENST00000350033,COPS7B
ENST00000373608,COPS7B
ENST00000631349,COPS7B
ENST00000409852,NPPC
ENST00000295440,NPPC
ENST000002730090,DIS3L2
ENST00000409401,DIS3L2
ENST000003253852,DIS3L2
ENST00000392027,ALPP
ENST00000295453,ALPG
ENST00000295463,ALPI
ENST00000304546,ECEL1
ENST00000409941,ECEL1
ENST00000617714,PRSS56
ENST00000258385,CHRND
ENST00000543200,CHRND
ENST00000651502,CHRNG
ENST00000389492,CHRNG
ENST00000408957,TIGD1
ENST00000409514,EIF4E2
ENST00000409098,EIF4E2
ENST00000409495,EIF4E2
ENST00000409167,EIF4E2
ENST00000258416,EIF4E2
ENST00000409322,EIF4E2
ENST00000409394,EIF4E2
ENST00000409613,EFHD1
ENST00000264059,EFHD1
ENST00000409708,EFHD1
ENST00000410095,EFHD1
ENST00000611312,EFHD1
ENST00000476995,GIGYF2
ENST00000629305,GIGYF2
ENST00000409480,GIGYF2
ENST00000492910,GIGYF2
ENST00000464402,GIGYF2
ENST00000490612,GIGYF2
ENST00000475359,GIGYF2
ENST00000409547,GIGYF2
ENST00000373563,GIGYF2
ENST00000409196,GIGYF2
ENST00000488734,GIGYF2
ENST00000409451,GIGYF2
ENST00000482666,GIGYF2
ENST00000483164,GIGYF2
ENST00000490229,GIGYF2
ENST00000464805,GIGYF2
ENST00000489328,GIGYF2
ENST00000677591,GIGYF2
ENST00000678466,GIGYF2
ENST00000676848,GIGYF2
ENST00000233826,KCNJ13
ENST00000409779,KCNJ13
ENST00000410029,KCNJ13
ENST00000409533,SNORC
ENST00000409230,SNORC
ENST00000331342,SNORC
ENST00000264051,NGEF
ENST00000373552,NGEF
ENST00000409079,NGEF
ENST00000233840,NEU2
ENST00000359570,INPP5D
ENST00000445964,INPP5D
ENST00000347464,ATG16L1
ENST00000373525,ATG16L1
ENST00000392017,ATG16L1
ENST00000392020,ATG16L1
ENST00000392018,ATG16L1
ENST00000409110,SAG
ENST00000264057,DGKD
ENST00000409813,DGKD
ENST00000450966,USP40
ENST000002517220,USP40
ENST00000678225,USP40
ENST00000427112,USP40
ENST00000409945,USP40
ENST00000443711,USP40
ENST00000373450,UGT1A8
ENST00000344644,UGT1A10
ENST00000373445,UGT1A10
ENST00000354728,UGT1A9
ENST00000373426,UGT1A7
ENST00000373424,UGT1A6
ENST000003051391,UGT1A6
ENST00000406651,UGT1A6
ENST00000373414,UGT1A5
ENST00000373409,UGT1A4
ENST00000482026,UGT1A3
ENST000003052080,UGT1A1
ENST00000360418,UGT1A1
ENST00000610772,MROH2A
ENST00000389758,MROH2A
ENST00000432087,HJURP
ENST00000441687,HJURP
ENST00000411486,HJURP
ENST00000324695,TRPM8
ENST00000433712,TRPM8
ENST00000355722,TRPM8
ENST00000409625,TRPM8
ENST00000373368,SPP2
ENST00000168148,SPP2
ENST00000390645,ARL4C
ENST00000339728,ARL4C
ENST00000392011,SH3BP4
ENST00000409212,SH3BP4
ENST00000344528,SH3BP4
ENST000003040323,AGAP1
ENST00000409457,AGAP1
ENST00000336665,AGAP1
ENST00000409538,AGAP1
ENST00000619456,AGAP1
ENST00000614409,AGAP1
ENST00000428334,AGAP1
ENST00000306318,GBX2
ENST00000551105,GBX2
ENST00000645891,ASB18
ENST00000409749,ASB18
ENST00000431676,IQCA1
ENST00000309507,IQCA1
ENST00000409907,IQCA1
ENST00000272928,ACKR3
ENST00000392008,COPS8
ENST00000409334,COPS8
ENST00000354371,COPS8
ENST00000295550,COL6A3
ENST00000472056,COL6A3
ENST00000353578,COL6A3
ENST00000392004,COL6A3
ENST00000392003,COL6A3
ENST00000410032,MLPH
ENST00000338530,MLPH
ENST00000264605,MLPH
ENST00000409373,MLPH
ENST00000165524,PRLH
ENST00000264601,RAB17
ENST00000409576,RAB17
ENST00000409822,RAB17
ENST000003084824,LRRFIP1
ENST000002891750,LRRFIP1
ENST00000244815,LRRFIP1
ENST00000392000,LRRFIP1
ENST00000316997,RBM44
ENST00000409864,RBM44
ENST00000404910,RAMP1
ENST00000409726,RAMP1
ENST00000254661,RAMP1
ENST00000403885,RAMP1
ENST00000414443,UBE2F
ENST00000409633,UBE2F
ENST00000272930,UBE2F
ENST00000409953,UBE2F
ENST00000409332,UBE2F
ENST00000612130,UBE2F
ENST00000449191,UBE2F-SCLY
ENST00000651534,SCLY
ENST000002546632,SCLY
ENST00000409736,SCLY
ENST00000343063,ESPNL
ENST00000409169,ESPNL
ENST00000612395,ESPNL
ENST00000409506,ESPNL
ENST00000409223,KLHL30
ENST00000546354,ERFE
ENST00000254654,ILKAP
ENST00000612675,ILKAP
ENST00000622223,ILKAP
ENST000002729370,HES6
ENST00000409160,HES6
ENST00000409002,HES6
ENST00000409182,HES6
ENST00000409574,HES6
ENST00000409356,HES6
ENST00000254657,PER2
ENST00000391993,TRAF3IP1
ENST00000373327,TRAF3IP1
ENST00000264607,ASB1
ENST00000409297,ASB1
ENST00000448943,TWIST2
ENST00000612363,TWIST2
ENST00000345617,HDAC4
ENST00000543185,HDAC4
ENST00000676782,NDUFA10
ENST00000677407,NDUFA10
ENST00000678455,NDUFA10
ENST00000252711,NDUFA10
ENST00000678914,NDUFA10
ENST00000677294,NDUFA10
ENST00000676491,NDUFA10
ENST00000404554,NDUFA10
ENST00000620965,NDUFA10
ENST00000677567,NDUFA10
ENST00000679158,NDUFA10
ENST00000444548,NDUFA10
ENST00000448880,NDUFA10
ENST00000307300,NDUFA10
ENST00000677263,NDUFA10
ENST00000678289,NDUFA10
ENST00000678737,NDUFA10
ENST00000407129,NDUFA10
ENST00000319423,OR6B2
ENST00000641019,OR6B3
ENST00000307266,COPS9
ENST00000607357,COPS9
ENST00000319460,OTOS
ENST00000391989,OTOS
ENST00000264039,GPC1
ENST00000420138,GPC1
ENST00000373318,ANKMY1
ENST00000406958,ANKMY1
ENST00000272972,ANKMY1
ENST00000361678,ANKMY1
ENST00000391987,ANKMY1
ENST00000403283,ANKMY1
ENST00000401804,ANKMY1
ENST00000405523,ANKMY1
ENST00000405002,ANKMY1
ENST00000343217,DUSP28
ENST00000405954,DUSP28
ENST000002703570,RNPEPL1
ENST00000391984,CAPN10
ENST00000404753,CAPN10
ENST000002703641,CAPN10
ENST00000352879,CAPN10
ENST00000354082,CAPN10
ENST000003198380,GPR35
ENST00000403859,GPR35
ENST00000430267,GPR35
ENST00000407714,GPR35
ENST00000438013,GPR35
ENST00000407834,AQP12B
ENST00000621682,AQP12B
ENST00000429564,AQP12A
ENST00000337801,AQP12A
ENST00000649096,KIF1A
ENST00000498729,KIF1A
ENST000003203892,KIF1A
ENST00000648364,KIF1A
ENST00000648680,KIF1A
ENST00000647731,KIF1A
ENST00000650130,KIF1A
ENST00000650053,KIF1A
ENST00000647885,KIF1A
ENST00000649306,KIF1A
ENST00000648129,KIF1A
ENST00000404283,KIF1A
ENST00000307503,AGXT
ENST00000402775,MAB21L4
ENST00000388934,MAB21L4
ENST000003074862,MAB21L4
ENST00000443866,CROCC2
ENST000003103973,SNED1
ENST00000401884,SNED1
ENST00000405547,SNED1
ENST00000342631,SNED1
ENST00000614476,MTERF4
ENST00000495694,MTERF4
ENST00000391980,MTERF4
ENST00000406593,MTERF4
ENST00000407095,MTERF4
ENST00000234040,PASK
ENST00000544142,PASK
ENST00000405260,PASK
ENST00000358649,PASK
ENST00000403638,PASK
ENST00000629419,PASK
ENST00000402734,PPP1R7
ENST00000407025,PPP1R7
ENST000002729832,PPP1R7
ENST00000404405,PPP1R7
ENST000002340381,PPP1R7
ENST00000406106,PPP1R7
ENST00000401987,PPP1R7
ENST00000674324,ANO7
ENST000002749792,ANO7
ENST00000402430,ANO7
ENST00000402530,ANO7
ENST00000391975,HDLBP
ENST00000427183,HDLBP
ENST000003109310,HDLBP
ENST00000391976,HDLBP
ENST00000391973,SEPTIN2
ENST00000360051,SEPTIN2
ENST00000616972,SEPTIN2
ENST00000401990,SEPTIN2
ENST00000407971,SEPTIN2
ENST00000391971,SEPTIN2
ENST00000402092,SEPTIN2
ENST00000264042,FARP2
ENST00000627550,FARP2
ENST00000373287,FARP2
ENST00000316586,STK25
ENST00000535007,STK25
ENST00000543554,STK25
ENST00000403346,STK25
ENST00000401869,STK25
ENST00000405883,STK25
ENST00000405585,STK25
ENST00000318407,BOK
ENST00000402136,THAP4
ENST00000407315,THAP4
ENST00000402545,THAP4
ENST00000612200,THAP4
ENST00000405546,ATG4B
ENST00000625810,ATG4B
ENST00000402096,ATG4B
ENST00000404914,ATG4B
ENST00000305784,DTYMK
ENST00000636051,ING5
ENST000003135521,ING5
ENST00000406941,ING5
ENST00000403782,D2HGDH
ENST00000321264,D2HGDH
ENST00000192314,GAL3ST2
ENST00000405370,NEU4
ENST00000407683,NEU4
ENST00000404257,NEU4
ENST00000391969,NEU4
ENST000003259350,NEU4
ENST000003344090,PDCD1
ENST00000343216,RTP5
ENST00000404031,FAM240C
ENST00000452112,FAM240C
ENST00000401641,FAM240C
ENST00000256509,CHL1
ENST00000397491,CHL1
ENST00000620033,CHL1
ENST00000350110,CNTN6
ENST00000446702,CNTN6
ENST00000418658,CNTN4
ENST00000397461,CNTN4
ENST00000427331,CNTN4
ENST00000397459,CNTN4
ENST00000446632,IL5RA
ENST00000418488,IL5RA
ENST00000438560,IL5RA
ENST00000256452,IL5RA
ENST00000383846,IL5RA
ENST000003119812,IL5RA
ENST00000430514,IL5RA
ENST00000456302,IL5RA
ENST000003394371,TRNT1
ENST000002516071,TRNT1
ENST000002805910,TRNT1
ENST00000420393,TRNT1
ENST00000402675,TRNT1
ENST00000639284,CRBN
ENST00000629101,CRBN
ENST00000231948,CRBN
ENST00000432408,CRBN
ENST000002729020,SUMF1
ENST00000383843,SUMF1
ENST00000458465,SUMF1
ENST00000405420,SUMF1
ENST00000319331,LRRN1
ENST00000358065,SETMAR
ENST00000430981,SETMAR
ENST00000425863,SETMAR
ENST000003570860,ITPR1
ENST000003545822,ITPR1
ENST00000649015,ITPR1
ENST00000467056,ITPR1
ENST00000456211,ITPR1
ENST00000443694,ITPR1
ENST00000648266,ITPR1
ENST00000544951,ITPR1
ENST00000650294,ITPR1
ENST00000648309,ITPR1
ENST00000649139,ITPR1
ENST00000647685,ITPR1
ENST00000649908,ITPR1
ENST00000256495,BHLHE40
ENST00000256496,ARL8B
ENST00000419534,ARL8B
ENST00000256497,EDEM1
ENST00000445686,EDEM1
ENST00000357716,GRM7
ENST00000486284,GRM7
ENST00000389336,GRM7
ENST00000402647,GRM7
ENST00000426878,LMCD1
ENST00000397386,LMCD1
ENST00000157600,LMCD1
ENST00000454244,LMCD1
ENST00000341795,SSUH2
ENST00000317371,SSUH2
ENST00000544814,SSUH2
ENST00000343849,CAV3
ENST00000397368,CAV3
ENST00000316793,OXTR
ENST00000264926,RAD18
ENST00000418463,RAD18
ENST00000421052,RAD18
ENST00000383836,SRGAP3
ENST00000360413,SRGAP3
ENST00000618999,SRGAP3
ENST00000345094,THUMPD3
ENST00000452837,THUMPD3
ENST00000515662,THUMPD3
ENST00000402198,SETD5
ENST00000682536,SETD5
ENST00000406341,SETD5
ENST00000468208,SETD5
ENST00000684055,SETD5
ENST00000407969,SETD5
ENST00000287585,LHFPL4
ENST00000353332,MTMR14
ENST00000420925,MTMR14
ENST00000296003,MTMR14
ENST00000351233,MTMR14
ENST00000613455,CPNE9
ENST00000383831,CPNE9
ENST00000383832,CPNE9
ENST00000433861,BRPF1
ENST00000383829,BRPF1
ENST00000684333,BRPF1
ENST00000683743,BRPF1
ENST00000683639,BRPF1
ENST00000684206,BRPF1
ENST00000424362,BRPF1
ENST00000684199,BRPF1
ENST00000672515,BRPF1
ENST00000682980,BRPF1
ENST00000682208,BRPF1
ENST00000457855,BRPF1
ENST000003020031,OGG1
ENST00000349503,OGG1
ENST000003020361,OGG1
ENST000003446292,OGG1
ENST00000339511,OGG1
ENST00000449570,OGG1
ENST000003020082,OGG1
ENST00000383826,OGG1
ENST00000256460,CAMK1
ENST00000301964,TADA3
ENST00000440161,TADA3
ENST00000343450,TADA3
ENST00000498623,ARPC4
ENST00000397261,ARPC4
ENST00000433034,ARPC4
ENST00000397256,ARPC4-TTLL3
ENST00000426895,TTLL3
ENST00000383827,TTLL3
ENST00000455274,TTLL3
ENST00000430793,TTLL3
ENST00000433535,RPUSD3
ENST00000383820,RPUSD3
ENST00000424438,RPUSD3
ENST00000383817,CIDEC
ENST00000618572,CIDEC
ENST00000430427,CIDEC
ENST00000679265,CIDEC
ENST00000423850,CIDEC
ENST00000336832,CIDEC
ENST00000675828,CIDEC
ENST00000455015,CIDEC
ENST00000443115,CIDEC
ENST00000489724,JAGN1
ENST00000647897,JAGN1
ENST00000421412,IL17RE
ENST00000383814,IL17RE
ENST00000454190,IL17RE
ENST00000416074,IL17RC
ENST00000383812,IL17RC
ENST00000295981,IL17RC
ENST00000403601,IL17RC
ENST00000455057,IL17RC
ENST00000413608,IL17RC
ENST00000683484,RP11-1020A11.3
ENST00000684493,CRELD1
ENST00000673935,CRELD1
ENST00000684181,CRELD1
ENST00000683189,CRELD1
ENST00000383811,CRELD1
ENST00000452070,CRELD1
ENST00000682642,CRELD1
ENST00000684659,CRELD1
ENST00000491527,CRELD1
ENST00000326434,CRELD1
ENST00000682783,CRELD1
ENST00000683835,CRELD1
ENST00000682570,CRELD1
ENST00000683982,CRELD1
ENST00000684532,CRELD1
ENST00000397170,CRELD1
ENST00000684601,CRELD1
ENST00000412055,PRRT3
ENST00000411976,PRRT3
ENST00000245046,EMC3
ENST00000429759,EMC3
ENST00000287647,FANCD2
ENST00000675286,FANCD2
ENST00000419585,FANCD2
ENST00000431693,FANCD2
ENST00000625535,FANCD2
ENST00000524279,FANCD2OS
ENST00000450660,FANCD2OS
ENST00000530758,BRK1
ENST00000256474,VHL
ENST00000345392,VHL
ENST00000256458,IRAK2
ENST00000287652,TATDN2
ENST00000448281,TATDN2
ENST00000437082,RP11-438J1.1
ENST000003355423,GHRL
ENST00000430179,GHRL
ENST00000422159,GHRL
ENST000002876561,GHRL
ENST00000437422,GHRL
ENST00000439975,GHRL
ENST00000446937,GHRL
ENST00000449238,GHRL
ENST00000457360,GHRL
ENST00000429122,GHRL
ENST00000397109,SEC13
ENST00000337354,SEC13
ENST00000350697,SEC13
ENST00000397117,SEC13
ENST00000383801,SEC13
ENST00000397077,ATP2B2
ENST00000360273,ATP2B2
ENST00000352432,ATP2B2
ENST00000643662,ATP2B2
ENST00000646379,ATP2B2
ENST00000452124,ATP2B2
ENST00000645850,ATP2B2
ENST00000638646,ATP2B2
ENST00000644807,ATP2B2
ENST00000454147,SLC6A11
ENST00000254488,SLC6A11
ENST00000646702,SLC6A1
ENST00000642767,SLC6A1
ENST00000642515,SLC6A1
ENST00000643498,SLC6A1
ENST00000646072,SLC6A1
ENST00000646570,SLC6A1
ENST000002877660,SLC6A1
ENST00000645281,SLC6A1
ENST00000642820,SLC6A1
ENST00000645054,SLC6A1
ENST00000642735,SLC6A1
ENST00000646022,SLC6A1
ENST00000645776,SLC6A1
ENST00000645592,SLC6A1
ENST00000646924,SLC6A1
ENST00000645974,SLC6A1
ENST00000644314,SLC6A1
ENST00000642639,SLC6A1
ENST00000646060,SLC6A1
ENST00000642201,SLC6A1
ENST00000646487,SLC6A1
